Invoice_id,Branch,City,Category,Unit_price,Quantity,Date,Time,Payment_method,Rating,Profit_margin,Total_sales,Profit,Day,Month,Year
4611,WALM002,Dallas,Home and lifestyle,21.0,3.0,2023-09-30,18:19:00,Credit card,4.0,0.36,63.0,22.68,30,9,2023
4612,WALM030,Richardson,Fashion accessories,16.0,1.0,2023-12-16,17:52:00,Credit card,9.0,0.48,16.0,7.68,16,12,2023
4613,WALM094,Alamo,Home and lifestyle,48.0,1.0,2021-12-24,18:36:00,Credit card,9.0,0.33,48.0,15.84,24,12,2021
4614,WALM069,Rockwall,Fashion accessories,55.0,1.0,2022-12-13,15:07:00,Credit card,9.0,0.33,55.0,18.150000000000002,13,12,2022
4615,WALM031,Lewisville,Home and lifestyle,41.0,1.0,2021-12-22,16:33:00,Credit card,6.0,0.48,41.0,19.68,22,12,2021
4616,WALM064,Bedford,Fashion accessories,23.0,3.0,2020-01-12,16:21:00,Credit card,5.0,0.33,69.0,22.77,12,1,2020
4617,WALM069,Rockwall,Home and lifestyle,40.0,1.0,2021-11-22,16:08:00,Credit card,5.0,0.33,40.0,13.200000000000001,22,11,2021
4618,WALM058,Port Arthur,Fashion accessories,85.0,2.0,2022-09-28,20:54:00,Credit card,8.0,0.33,170.0,56.1,28,9,2022
4619,WALM060,DeSoto,Home and lifestyle,49.0,3.0,2023-10-12,19:41:00,Credit card,4.0,0.33,147.0,48.510000000000005,12,10,2023
4620,WALM094,Alamo,Fashion accessories,52.0,2.0,2021-05-10,16:19:00,Credit card,5.0,0.33,104.0,34.32,10,5,2021
4621,WALM076,Huntsville,Home and lifestyle,44.0,1.0,2022-10-12,20:23:00,Credit card,6.0,0.33,44.0,14.520000000000001,12,10,2022
4622,WALM095,Big Spring,Fashion accessories,21.0,1.0,2022-08-19,15:23:00,Credit card,5.0,0.33,21.0,6.930000000000001,19,8,2022
4623,WALM015,Grand Prairie,Home and lifestyle,21.0,2.0,2020-12-08,15:33:00,Credit card,4.0,0.48,42.0,20.16,8,12,2020
4624,WALM098,Mineral Wells,Fashion accessories,53.0,2.0,2021-01-11,19:46:00,Credit card,4.0,0.18,106.0,19.08,11,1,2021
4625,WALM059,Pflugerville,Home and lifestyle,25.0,1.0,2023-12-11,18:24:00,Credit card,6.0,0.33,25.0,8.25,11,12,2023
4626,WALM042,Bryan,Fashion accessories,26.0,3.0,2022-04-09,17:33:00,Credit card,5.0,0.48,78.0,37.44,9,4,2022
4627,WALM052,Mansfield,Home and lifestyle,83.0,3.0,2022-08-23,18:08:00,Credit card,8.0,0.57,249.0,141.92999999999998,23,8,2022
4628,WALM011,Lubbock,Fashion accessories,24.0,1.0,2021-09-19,15:21:00,Credit card,5.0,0.48,24.0,11.52,19,9,2021
4629,WALM002,Dallas,Home and lifestyle,41.0,3.0,2020-09-13,21:00:00,Credit card,4.0,0.36,123.0,44.28,13,9,2020
4630,WALM079,La Porte,Fashion accessories,43.0,1.0,2020-10-21,19:02:00,Credit card,7.0,0.33,43.0,14.190000000000001,21,10,2020
4631,WALM071,Lufkin,Home and lifestyle,38.0,1.0,2022-08-13,16:23:00,Credit card,5.0,0.33,38.0,12.540000000000001,13,8,2022
4632,WALM020,Killeen,Fashion accessories,62.0,2.0,2021-08-29,15:20:00,Credit card,8.0,0.48,124.0,59.519999999999996,29,8,2021
4633,WALM058,Port Arthur,Home and lifestyle,57.0,3.0,2022-04-11,20:51:00,Credit card,5.0,0.33,171.0,56.43,11,4,2022
4634,WALM049,North Richland Hills,Fashion accessories,60.0,2.0,2023-08-19,20:13:00,Credit card,9.0,0.48,120.0,57.599999999999994,19,8,2023
4635,WALM080,Nacogdoches,Home and lifestyle,72.0,1.0,2023-09-12,19:53:00,Credit card,7.0,0.33,72.0,23.76,12,9,2023
4636,WALM070,Hurst,Fashion accessories,84.0,3.0,2022-11-19,20:23:00,Credit card,9.0,0.33,252.0,83.16000000000001,19,11,2022
4637,WALM015,Grand Prairie,Home and lifestyle,37.0,3.0,2021-11-22,18:00:00,Credit card,8.0,0.48,111.0,53.28,22,11,2021
4638,WALM051,New Braunfels,Fashion accessories,37.0,2.0,2020-01-12,18:19:00,Credit card,4.0,0.57,74.0,42.18,12,1,2020
4639,WALM043,Baytown,Home and lifestyle,22.0,3.0,2023-12-28,18:59:00,Credit card,4.0,0.48,66.0,31.68,28,12,2023
4640,WALM014,Amarillo,Fashion accessories,52.0,3.0,2023-01-09,17:27:00,Credit card,4.0,0.48,156.0,74.88,9,1,2023
4641,WALM042,Bryan,Home and lifestyle,57.0,3.0,2021-06-10,20:27:00,Credit card,8.0,0.48,171.0,82.08,10,6,2021
4642,WALM045,Missouri City,Fashion accessories,19.0,2.0,2021-11-08,18:26:00,Credit card,6.0,0.48,38.0,18.24,8,11,2021
4643,WALM027,Abilene,Home and lifestyle,71.0,1.0,2023-11-09,15:28:00,Credit card,4.0,0.48,71.0,34.08,9,11,2023
4644,WALM083,Farmers Branch,Fashion accessories,76.0,3.0,2021-10-15,18:07:00,Credit card,4.0,0.33,228.0,75.24000000000001,15,10,2021
4645,WALM017,McKinney,Home and lifestyle,31.0,3.0,2023-08-11,19:27:00,Credit card,4.0,0.48,93.0,44.64,11,8,2023
4646,WALM081,Friendswood,Fashion accessories,43.0,3.0,2023-09-24,19:22:00,Credit card,4.0,0.33,129.0,42.57,24,9,2023
4647,WALM027,Abilene,Home and lifestyle,29.0,3.0,2022-11-30,19:36:00,Credit card,6.0,0.48,87.0,41.76,30,11,2022
4648,WALM077,Coppell,Fashion accessories,44.0,1.0,2023-11-19,18:23:00,Credit card,9.0,0.33,44.0,14.520000000000001,19,11,2023
4649,WALM094,Alamo,Home and lifestyle,74.0,3.0,2022-08-14,16:22:00,Credit card,7.0,0.33,222.0,73.26,14,8,2022
4650,WALM036,Allen,Fashion accessories,35.0,2.0,2020-05-12,18:13:00,Credit card,5.0,0.48,70.0,33.6,12,5,2020
4651,WALM010,Laredo,Home and lifestyle,49.0,2.0,2021-12-31,18:50:00,Credit card,4.0,0.48,98.0,47.04,31,12,2021
4652,WALM016,Brownsville,Fashion accessories,49.0,2.0,2022-09-08,15:59:00,Credit card,8.0,0.48,98.0,47.04,8,9,2022
4653,WALM018,Frisco,Home and lifestyle,15.0,3.0,2020-12-27,16:19:00,Credit card,6.0,0.48,45.0,21.599999999999998,27,12,2020
4654,WALM064,Bedford,Fashion accessories,17.0,3.0,2020-10-16,18:39:00,Credit card,4.0,0.33,51.0,16.830000000000002,16,10,2020
4655,WALM061,Cedar Park,Home and lifestyle,35.0,2.0,2020-02-11,17:06:00,Credit card,5.0,0.33,70.0,23.1,11,2,2020
4656,WALM037,League City,Fashion accessories,26.0,2.0,2022-07-10,18:42:00,Credit card,4.0,0.48,52.0,24.96,10,7,2022
4657,WALM042,Bryan,Home and lifestyle,75.0,1.0,2021-09-29,20:14:00,Credit card,9.0,0.48,75.0,36.0,29,9,2021
4658,WALM049,North Richland Hills,Fashion accessories,18.0,1.0,2022-09-12,18:12:00,Credit card,5.0,0.48,18.0,8.64,12,9,2022
4659,WALM001,Houston,Home and lifestyle,41.0,2.0,2021-09-14,16:22:00,Credit card,6.0,0.36,82.0,29.52,14,9,2021
4660,WALM041,Mission,Fashion accessories,74.0,3.0,2020-05-09,19:38:00,Ewallet,5.0,0.48,222.0,106.56,9,5,2020
4661,WALM037,League City,Home and lifestyle,29.0,1.0,2020-06-09,18:47:00,Credit card,5.0,0.48,29.0,13.92,9,6,2020
4662,WALM060,DeSoto,Fashion accessories,73.0,3.0,2022-01-10,18:25:00,Credit card,5.0,0.33,219.0,72.27000000000001,10,1,2022
4663,WALM015,Grand Prairie,Home and lifestyle,73.0,2.0,2023-11-11,17:37:00,Credit card,5.0,0.48,146.0,70.08,11,11,2023
4664,WALM067,Haltom City,Fashion accessories,22.0,3.0,2023-09-30,16:22:00,Credit card,7.0,0.33,66.0,21.78,30,9,2023
4665,WALM079,La Porte,Home and lifestyle,45.0,1.0,2023-08-19,16:06:00,Credit card,6.0,0.33,45.0,14.850000000000001,19,8,2023
4666,WALM053,Conroe,Fashion accessories,74.0,2.0,2020-10-21,17:54:00,Credit card,4.0,0.21,148.0,31.08,21,10,2020
4667,WALM059,Pflugerville,Home and lifestyle,43.0,3.0,2021-08-11,20:00:00,Credit card,6.0,0.33,129.0,42.57,11,8,2021
4668,WALM008,Corpus Christi,Fashion accessories,30.0,3.0,2022-01-09,17:09:00,Credit card,9.0,0.48,90.0,43.199999999999996,9,1,2022
4669,WALM085,Kerrville,Home and lifestyle,69.0,1.0,2023-08-12,15:31:00,Credit card,7.0,0.33,69.0,22.77,12,8,2023
4670,WALM039,Longview,Fashion accessories,18.0,3.0,2021-10-09,18:46:00,Credit card,7.0,0.48,54.0,25.919999999999998,9,10,2021
4671,WALM096,Eagle Pass,Home and lifestyle,37.0,2.0,2020-12-23,18:19:00,Credit card,6.0,0.18,74.0,13.32,23,12,2020
4672,WALM081,Friendswood,Fashion accessories,33.0,2.0,2022-09-14,17:25:00,Credit card,8.0,0.33,66.0,21.78,14,9,2022
4673,WALM066,Grapevine,Home and lifestyle,64.0,2.0,2021-11-29,18:57:00,Credit card,9.0,0.33,128.0,42.24,29,11,2021
4674,WALM062,Galveston,Fashion accessories,33.0,3.0,2021-08-17,17:15:00,Credit card,5.0,0.33,99.0,32.67,17,8,2021
4675,WALM048,Harlingen,Home and lifestyle,37.0,2.0,2021-09-16,17:56:00,Credit card,6.0,0.48,74.0,35.519999999999996,16,9,2021
4676,WALM036,Allen,Fashion accessories,71.0,3.0,2020-09-13,19:39:00,Credit card,4.0,0.48,213.0,102.24,13,9,2020
4677,WALM041,Mission,Home and lifestyle,23.0,3.0,2023-10-20,20:54:00,Ewallet,8.0,0.48,69.0,33.12,20,10,2023
4678,WALM081,Friendswood,Fashion accessories,55.0,3.0,2022-02-08,18:51:00,Credit card,9.0,0.33,165.0,54.45,8,2,2022
4679,WALM023,Midland,Home and lifestyle,79.0,2.0,2021-10-28,16:42:00,Credit card,8.0,0.48,158.0,75.84,28,10,2021
4680,WALM083,Farmers Branch,Fashion accessories,66.0,1.0,2023-12-15,19:44:00,Credit card,4.0,0.33,66.0,21.78,15,12,2023
4681,WALM005,Fort Worth,Home and lifestyle,71.0,2.0,2020-12-16,20:43:00,Credit card,9.0,0.48,142.0,68.16,16,12,2020
4682,WALM012,Garland,Fashion accessories,33.0,1.0,2023-08-12,19:32:00,Credit card,7.0,0.48,33.0,15.84,12,8,2023
4683,WALM060,DeSoto,Home and lifestyle,21.0,3.0,2021-11-14,19:24:00,Credit card,6.0,0.33,63.0,20.790000000000003,14,11,2021
4684,WALM021,McAllen,Fashion accessories,63.0,1.0,2023-06-11,16:58:00,Credit card,4.0,0.48,63.0,30.24,11,6,2023
4685,WALM041,Mission,Home and lifestyle,39.0,3.0,2020-07-11,15:51:00,Ewallet,5.0,0.48,117.0,56.16,11,7,2020
4686,WALM068,Burleson,Fashion accessories,22.0,3.0,2023-12-31,16:22:00,Credit card,4.0,0.33,66.0,21.78,31,12,2023
4687,WALM091,Little Elm,Home and lifestyle,63.0,2.0,2022-10-31,20:06:00,Credit card,8.0,0.33,126.0,41.580000000000005,31,10,2022
4688,WALM001,Houston,Fashion accessories,77.0,3.0,2021-09-23,20:00:00,Credit card,6.0,0.36,231.0,83.16,23,9,2021
4689,WALM016,Brownsville,Home and lifestyle,31.0,1.0,2021-11-09,17:35:00,Credit card,9.0,0.48,31.0,14.879999999999999,9,11,2021
4690,WALM027,Abilene,Fashion accessories,28.0,2.0,2021-10-27,18:04:00,Credit card,7.0,0.48,56.0,26.88,27,10,2021
4691,WALM095,Big Spring,Home and lifestyle,78.0,2.0,2023-11-17,16:41:00,Credit card,8.0,0.33,156.0,51.480000000000004,17,11,2023
4692,WALM076,Huntsville,Fashion accessories,17.0,1.0,2020-10-13,20:06:00,Credit card,7.0,0.33,17.0,5.61,13,10,2020
4693,WALM018,Frisco,Home and lifestyle,26.0,3.0,2020-08-13,18:54:00,Credit card,8.0,0.48,78.0,37.44,13,8,2020
4694,WALM004,Austin,Fashion accessories,73.0,1.0,2021-08-16,18:57:00,Credit card,7.0,0.48,73.0,35.04,16,8,2021
4695,WALM019,Pasadena,Home and lifestyle,79.0,2.0,2021-10-11,20:17:00,Credit card,9.0,0.48,158.0,75.84,11,10,2021
4696,WALM067,Haltom City,Fashion accessories,85.0,2.0,2023-12-25,15:34:00,Credit card,8.0,0.33,170.0,56.1,25,12,2023
4697,WALM085,Kerrville,Home and lifestyle,19.0,3.0,2020-02-10,20:26:00,Credit card,4.0,0.33,57.0,18.810000000000002,10,2,2020
4698,WALM060,DeSoto,Fashion accessories,80.0,3.0,2021-07-11,16:51:00,Credit card,6.0,0.33,240.0,79.2,11,7,2021
4699,WALM043,Baytown,Home and lifestyle,61.0,2.0,2023-05-09,15:48:00,Credit card,7.0,0.48,122.0,58.559999999999995,9,5,2023
4700,WALM042,Bryan,Fashion accessories,55.0,2.0,2022-09-10,15:23:00,Credit card,4.0,0.48,110.0,52.8,10,9,2022
4701,WALM093,Angleton,Home and lifestyle,16.0,1.0,2020-10-28,16:22:00,Credit card,5.0,0.33,16.0,5.28,28,10,2020
4702,WALM052,Mansfield,Fashion accessories,34.0,1.0,2021-10-24,17:48:00,Credit card,5.0,0.57,34.0,19.38,24,10,2021
4703,WALM051,New Braunfels,Home and lifestyle,42.0,1.0,2020-09-08,17:19:00,Credit card,8.0,0.48,42.0,20.16,8,9,2020
4704,WALM022,Mesquite,Fashion accessories,43.0,1.0,2022-10-21,18:23:00,Credit card,6.0,0.48,43.0,20.64,21,10,2022
4705,WALM090,Brownwood,Home and lifestyle,60.0,3.0,2020-10-22,16:50:00,Credit card,9.0,0.33,180.0,59.400000000000006,22,10,2020
4706,WALM024,Carrollton,Fashion accessories,22.0,2.0,2023-09-15,15:26:00,Credit card,4.0,0.48,44.0,21.119999999999997,15,9,2023
4707,WALM070,Hurst,Home and lifestyle,48.0,1.0,2023-09-26,16:17:00,Credit card,8.0,0.33,48.0,15.84,26,9,2023
4708,WALM001,Houston,Fashion accessories,52.0,1.0,2020-09-26,16:25:00,Credit card,5.0,0.36,52.0,18.72,26,9,2020
4709,WALM048,Harlingen,Home and lifestyle,44.0,1.0,2020-05-11,16:11:00,Credit card,7.0,0.48,44.0,21.119999999999997,11,5,2020
4710,WALM047,Flower Mound,Fashion accessories,57.0,2.0,2021-04-08,16:03:00,Credit card,9.0,0.48,114.0,54.72,8,4,2021
4711,WALM078,Del Rio,Home and lifestyle,25.0,2.0,2022-01-08,16:54:00,Credit card,4.0,0.33,50.0,16.5,8,1,2022
4712,WALM057,Euless,Fashion accessories,66.0,3.0,2021-10-20,15:45:00,Credit card,9.0,0.33,198.0,65.34,20,10,2021
4713,WALM048,Harlingen,Home and lifestyle,81.0,2.0,2020-11-27,17:47:00,Credit card,7.0,0.48,162.0,77.75999999999999,27,11,2020
4714,WALM007,Arlington,Fashion accessories,20.0,1.0,2022-11-25,17:18:00,Credit card,5.0,0.48,20.0,9.6,25,11,2022
4715,WALM008,Corpus Christi,Home and lifestyle,62.0,3.0,2021-08-15,20:54:00,Credit card,5.0,0.48,186.0,89.28,15,8,2021
4716,WALM072,Lancaster,Fashion accessories,63.0,1.0,2023-09-13,17:45:00,Credit card,6.0,0.33,63.0,20.790000000000003,13,9,2023
4717,WALM083,Farmers Branch,Home and lifestyle,68.0,3.0,2022-12-31,16:53:00,Credit card,6.0,0.33,204.0,67.32000000000001,31,12,2022
4718,WALM078,Del Rio,Fashion accessories,65.0,3.0,2022-06-11,18:22:00,Credit card,7.0,0.33,195.0,64.35000000000001,11,6,2022
4719,WALM053,Conroe,Home and lifestyle,65.0,3.0,2021-10-08,19:36:00,Credit card,8.0,0.57,195.0,111.14999999999999,8,10,2021
4720,WALM080,Nacogdoches,Fashion accessories,27.0,2.0,2023-05-08,18:12:00,Credit card,4.0,0.33,54.0,17.82,8,5,2023
4721,WALM024,Carrollton,Home and lifestyle,18.0,3.0,2022-09-20,18:47:00,Credit card,5.0,0.48,54.0,25.919999999999998,20,9,2022
4722,WALM060,DeSoto,Fashion accessories,26.0,3.0,2021-12-25,19:55:00,Credit card,9.0,0.33,78.0,25.740000000000002,25,12,2021
4723,WALM040,Edinburg,Home and lifestyle,50.0,2.0,2021-07-08,16:47:00,Credit card,7.0,0.48,100.0,48.0,8,7,2021
4724,WALM090,Brownwood,Fashion accessories,73.0,1.0,2020-10-13,15:48:00,Credit card,7.0,0.33,73.0,24.09,13,10,2020
4725,WALM021,McAllen,Home and lifestyle,81.0,1.0,2021-09-09,19:03:00,Credit card,7.0,0.48,81.0,38.879999999999995,9,9,2021
4726,WALM080,Nacogdoches,Fashion accessories,39.0,1.0,2022-04-12,17:32:00,Credit card,6.0,0.33,39.0,12.870000000000001,12,4,2022
4727,WALM023,Midland,Home and lifestyle,31.0,1.0,2022-12-28,19:26:00,Credit card,4.0,0.48,31.0,14.879999999999999,28,12,2022
4728,WALM012,Garland,Fashion accessories,70.0,3.0,2020-10-13,16:38:00,Credit card,4.0,0.48,210.0,100.8,13,10,2020
4729,WALM061,Cedar Park,Home and lifestyle,58.0,3.0,2021-08-16,17:13:00,Credit card,9.0,0.33,174.0,57.42,16,8,2021
4730,WALM085,Kerrville,Fashion accessories,27.0,3.0,2021-12-29,20:19:00,Credit card,9.0,0.33,81.0,26.73,29,12,2021
4731,WALM049,North Richland Hills,Home and lifestyle,72.0,3.0,2020-09-11,16:54:00,Credit card,6.0,0.48,216.0,103.67999999999999,11,9,2020
4732,WALM068,Burleson,Fashion accessories,34.0,2.0,2022-10-17,15:04:00,Credit card,7.0,0.33,68.0,22.44,17,10,2022
4733,WALM096,Eagle Pass,Home and lifestyle,74.0,2.0,2022-09-09,16:56:00,Credit card,4.0,0.18,148.0,26.64,9,9,2022
4734,WALM016,Brownsville,Fashion accessories,61.0,1.0,2022-04-10,18:37:00,Credit card,7.0,0.48,61.0,29.279999999999998,10,4,2022
4735,WALM014,Amarillo,Home and lifestyle,18.0,3.0,2022-01-09,18:57:00,Credit card,7.0,0.48,54.0,25.919999999999998,9,1,2022
4736,WALM078,Del Rio,Fashion accessories,66.0,1.0,2022-11-15,15:09:00,Credit card,6.0,0.33,66.0,21.78,15,11,2022
4737,WALM048,Harlingen,Home and lifestyle,84.0,3.0,2023-04-09,16:09:00,Credit card,9.0,0.48,252.0,120.96,9,4,2023
4738,WALM100,Canyon,Fashion accessories,66.0,3.0,2020-09-26,16:25:00,Credit card,9.0,0.18,198.0,35.64,26,9,2020
4739,WALM057,Euless,Home and lifestyle,58.0,2.0,2020-08-09,19:28:00,Credit card,8.0,0.33,116.0,38.28,9,8,2020
4740,WALM066,Grapevine,Fashion accessories,22.0,1.0,2023-10-11,20:31:00,Credit card,7.0,0.33,22.0,7.260000000000001,11,10,2023
4741,WALM008,Corpus Christi,Home and lifestyle,34.0,3.0,2021-11-14,18:57:00,Credit card,9.0,0.48,102.0,48.96,14,11,2021
4742,WALM002,Dallas,Fashion accessories,35.0,3.0,2023-11-22,16:02:00,Credit card,9.0,0.36,105.0,37.8,22,11,2023
4743,WALM064,Bedford,Home and lifestyle,69.0,2.0,2021-01-09,18:48:00,Credit card,9.0,0.33,138.0,45.54,9,1,2021
4744,WALM083,Farmers Branch,Fashion accessories,56.0,1.0,2020-04-12,19:00:00,Credit card,6.0,0.33,56.0,18.48,12,4,2020
4745,WALM017,McKinney,Home and lifestyle,68.0,3.0,2020-12-12,18:06:00,Credit card,4.0,0.48,204.0,97.92,12,12,2020
4746,WALM040,Edinburg,Fashion accessories,41.0,1.0,2022-07-12,18:58:00,Credit card,5.0,0.48,41.0,19.68,12,7,2022
4747,WALM012,Garland,Home and lifestyle,34.0,1.0,2022-11-22,16:41:00,Credit card,8.0,0.48,34.0,16.32,22,11,2022
4748,WALM076,Huntsville,Fashion accessories,48.0,2.0,2020-01-10,20:34:00,Credit card,8.0,0.33,96.0,31.68,10,1,2020
4749,WALM076,Huntsville,Home and lifestyle,38.0,3.0,2021-12-18,19:38:00,Credit card,7.0,0.33,114.0,37.620000000000005,18,12,2021
4750,WALM033,Pearland,Fashion accessories,40.0,3.0,2021-06-12,20:21:00,Credit card,7.0,0.48,120.0,57.599999999999994,12,6,2021
4751,WALM012,Garland,Home and lifestyle,82.0,2.0,2020-08-09,19:07:00,Credit card,6.0,0.48,164.0,78.72,9,8,2020
4752,WALM048,Harlingen,Fashion accessories,17.0,3.0,2020-08-18,17:35:00,Credit card,8.0,0.48,51.0,24.48,18,8,2020
4753,WALM083,Farmers Branch,Home and lifestyle,29.0,3.0,2022-12-19,18:48:00,Credit card,8.0,0.33,87.0,28.71,19,12,2022
4754,WALM016,Brownsville,Fashion accessories,61.0,3.0,2022-12-15,16:04:00,Credit card,5.0,0.48,183.0,87.84,15,12,2022
4755,WALM049,North Richland Hills,Home and lifestyle,23.0,1.0,2023-10-16,15:30:00,Credit card,7.0,0.48,23.0,11.04,16,10,2023
4756,WALM009,Plano,Fashion accessories,63.0,2.0,2020-06-09,15:20:00,Credit card,6.0,0.48,126.0,60.48,9,6,2020
4757,WALM048,Harlingen,Home and lifestyle,66.0,3.0,2020-01-10,20:39:00,Credit card,5.0,0.48,198.0,95.03999999999999,10,1,2020
4758,WALM012,Garland,Fashion accessories,39.0,3.0,2020-09-25,18:27:00,Credit card,9.0,0.48,117.0,56.16,25,9,2020
4759,WALM019,Pasadena,Home and lifestyle,69.0,1.0,2023-11-23,16:43:00,Credit card,9.0,0.48,69.0,33.12,23,11,2023
4760,WALM094,Alamo,Fashion accessories,50.0,1.0,2021-02-08,19:37:00,Credit card,9.0,0.33,50.0,16.5,8,2,2021
4761,WALM026,Denton,Home and lifestyle,61.0,2.0,2020-09-08,16:56:00,Credit card,6.0,0.48,122.0,58.559999999999995,8,9,2020
4762,WALM005,Fort Worth,Fashion accessories,83.0,1.0,2022-10-26,17:43:00,Credit card,8.0,0.48,83.0,39.839999999999996,26,10,2022
4763,WALM045,Missouri City,Home and lifestyle,71.0,1.0,2022-08-09,16:10:00,Credit card,7.0,0.48,71.0,34.08,9,8,2022
4764,WALM045,Missouri City,Fashion accessories,49.0,3.0,2022-11-24,19:11:00,Credit card,4.0,0.48,147.0,70.56,24,11,2022
4765,WALM031,Lewisville,Home and lifestyle,48.0,1.0,2020-01-10,15:47:00,Credit card,5.0,0.48,48.0,23.04,10,1,2020
4766,WALM066,Grapevine,Fashion accessories,62.0,1.0,2021-08-24,19:34:00,Credit card,6.0,0.33,62.0,20.46,24,8,2021
4767,WALM021,McAllen,Home and lifestyle,67.0,3.0,2020-10-25,17:37:00,Credit card,9.0,0.48,201.0,96.47999999999999,25,10,2020
4768,WALM060,DeSoto,Fashion accessories,52.0,1.0,2023-12-19,18:13:00,Credit card,7.0,0.33,52.0,17.16,19,12,2023
4769,WALM017,McKinney,Home and lifestyle,78.0,3.0,2021-08-13,19:50:00,Credit card,7.0,0.48,234.0,112.32,13,8,2021
4770,WALM095,Big Spring,Fashion accessories,35.0,1.0,2020-11-21,17:15:00,Credit card,5.0,0.33,35.0,11.55,21,11,2020
4771,WALM083,Farmers Branch,Home and lifestyle,71.0,3.0,2022-02-08,20:12:00,Credit card,4.0,0.33,213.0,70.29,8,2,2022
4772,WALM080,Nacogdoches,Fashion accessories,47.0,2.0,2023-10-25,19:23:00,Credit card,7.0,0.33,94.0,31.020000000000003,25,10,2023
4773,WALM076,Huntsville,Home and lifestyle,41.0,2.0,2023-12-21,18:10:00,Credit card,6.0,0.33,82.0,27.060000000000002,21,12,2023
4774,WALM022,Mesquite,Fashion accessories,72.0,1.0,2021-11-15,19:29:00,Credit card,9.0,0.48,72.0,34.56,15,11,2021
4775,WALM002,Dallas,Home and lifestyle,51.0,1.0,2020-03-09,16:31:00,Credit card,6.0,0.36,51.0,18.36,9,3,2020
4776,WALM021,McAllen,Fashion accessories,41.0,1.0,2020-12-25,17:11:00,Credit card,5.0,0.48,41.0,19.68,25,12,2020
4777,WALM096,Eagle Pass,Home and lifestyle,67.0,1.0,2020-11-12,20:28:00,Credit card,6.0,0.18,67.0,12.059999999999999,12,11,2020
4778,WALM021,McAllen,Fashion accessories,22.0,2.0,2021-08-13,16:53:00,Credit card,7.0,0.48,44.0,21.119999999999997,13,8,2021
4779,WALM058,Port Arthur,Home and lifestyle,74.0,3.0,2020-03-10,16:09:00,Credit card,7.0,0.33,222.0,73.26,10,3,2020
4780,WALM020,Killeen,Fashion accessories,27.0,1.0,2022-09-08,20:44:00,Credit card,5.0,0.48,27.0,12.959999999999999,8,9,2022
4781,WALM041,Mission,Home and lifestyle,78.0,1.0,2020-07-08,16:27:00,Ewallet,4.0,0.48,78.0,37.44,8,7,2020
4782,WALM044,Pharr,Fashion accessories,81.0,1.0,2021-12-29,16:23:00,Credit card,5.0,0.48,81.0,38.879999999999995,29,12,2021
4783,WALM041,Mission,Home and lifestyle,59.0,2.0,2023-08-15,19:05:00,Cash,6.0,0.48,118.0,56.64,15,8,2023
4784,WALM072,Lancaster,Fashion accessories,75.0,2.0,2020-12-17,15:30:00,Credit card,5.0,0.33,150.0,49.5,17,12,2020
4785,WALM039,Longview,Home and lifestyle,29.0,1.0,2022-10-30,20:50:00,Credit card,5.0,0.48,29.0,13.92,30,10,2022
4786,WALM043,Baytown,Fashion accessories,30.0,2.0,2021-10-26,20:21:00,Credit card,9.0,0.48,60.0,28.799999999999997,26,10,2021
4787,WALM026,Denton,Home and lifestyle,44.0,2.0,2022-10-08,17:34:00,Credit card,9.0,0.48,88.0,42.239999999999995,8,10,2022
4788,WALM066,Grapevine,Fashion accessories,69.0,2.0,2021-12-27,16:13:00,Credit card,7.0,0.33,138.0,45.54,27,12,2021
4789,WALM066,Grapevine,Home and lifestyle,78.0,1.0,2021-11-27,16:47:00,Credit card,9.0,0.33,78.0,25.740000000000002,27,11,2021
4790,WALM083,Farmers Branch,Fashion accessories,32.0,1.0,2021-01-11,20:50:00,Credit card,7.0,0.33,32.0,10.56,11,1,2021
4791,WALM094,Alamo,Home and lifestyle,18.0,1.0,2021-12-10,19:09:00,Credit card,4.0,0.33,18.0,5.94,10,12,2021
4792,WALM047,Flower Mound,Fashion accessories,15.0,2.0,2023-11-28,20:47:00,Credit card,4.0,0.48,30.0,14.399999999999999,28,11,2023
4793,WALM067,Haltom City,Home and lifestyle,57.0,1.0,2023-06-11,19:39:00,Credit card,7.0,0.33,57.0,18.810000000000002,11,6,2023
4794,WALM070,Hurst,Fashion accessories,50.0,3.0,2023-10-31,15:42:00,Credit card,7.0,0.33,150.0,49.5,31,10,2023
4795,WALM059,Pflugerville,Home and lifestyle,67.0,3.0,2021-12-18,15:41:00,Credit card,5.0,0.33,201.0,66.33,18,12,2021
4796,WALM083,Farmers Branch,Fashion accessories,19.0,1.0,2023-11-24,18:45:00,Credit card,7.0,0.33,19.0,6.2700000000000005,24,11,2023
4797,WALM061,Cedar Park,Home and lifestyle,60.0,3.0,2020-08-29,20:02:00,Credit card,4.0,0.33,180.0,59.400000000000006,29,8,2020
4798,WALM097,Alice,Fashion accessories,42.0,1.0,2020-10-09,20:20:00,Credit card,4.0,0.18,42.0,7.56,9,10,2020
4799,WALM043,Baytown,Home and lifestyle,26.0,3.0,2020-11-24,20:32:00,Credit card,8.0,0.48,78.0,37.44,24,11,2020
4800,WALM007,Arlington,Fashion accessories,48.0,3.0,2021-09-13,18:37:00,Credit card,7.0,0.48,144.0,69.12,13,9,2021
4801,WALM064,Bedford,Home and lifestyle,65.0,2.0,2020-12-16,18:29:00,Credit card,9.0,0.33,130.0,42.9,16,12,2020
